2025-12-25 00:43:35.065281,795,23,72,1983
2025-12-25 00:43:38.741609,788,23,72,1986
2025-12-25 00:43:42.690826,791,23,72,2465
2025-12-25 00:43:48.223305,789,23,72,2384
2025-12-25 00:43:52.689600,786,23,72,853
2025-12-25 00:43:57.214024,782,23,72,1057
2025-12-25 00:44:01.117037,783,23,72,1346
2025-12-25 00:44:05.749953,784,23,72,1318
2025-12-25 00:44:10.948146,773,23,72,1347
2025-12-25 00:44:15.847949,784,23,72,1407
2025-12-25 00:44:20.912087,782,23,72,1456
2025-12-25 00:44:25.266967,775,23,72,1494
2025-12-25 00:44:29.748111,770,23,72,1535
2025-12-25 00:44:34.447375,767,23,72,1605
2025-12-25 00:44:39.211959,765,23,72,1669
2025-12-25 00:44:44.072579,763,23,72,1122
2025-12-25 00:44:48.700211,759,23,72,1171
2025-12-25 00:44:53.145357,755,23,72,1217
2025-12-25 00:44:57.318928,753,23,72,1229
2025-12-25 00:45:02.367214,752,23,72,1246
2025-12-25 00:45:07.354505,743,23,72,816
2025-12-25 00:45:12.051797,741,23,72,1010
2025-12-25 00:45:16.767148,742,23,72,1083
2025-12-25 00:45:21.823652,722,23,72,872
2025-12-25 00:45:26.807057,741,23,72,750
2025-12-25 00:45:31.533769,739,23,72,835
2025-12-25 00:45:37.572744,735,23,72,898
2025-12-25 00:45:42.269379,741,23,72,960
2025-12-25 00:45:46.924761,737,23,72,1061
2025-12-25 00:45:51.673430,733,23,72,1108
2025-12-25 00:45:55.994725,734,23,71,1168
2025-12-25 00:45:59.669222,734,23,71,1207
2025-12-25 00:46:03.804238,730,23,71,1239
2025-12-25 00:46:08.039630,726,23,71,1241
2025-12-25 00:46:12.135740,720,23,71,1296
2025-12-25 00:46:16.227398,720,23,71,1328
2025-12-25 00:46:20.167715,719,23,71,1349
2025-12-25 00:46:24.795783,718,23,71,1373
2025-12-25 00:46:29.563770,1417,23,71,1385
2025-12-25 00:46:33.931973,2021,23,71,1407
2025-12-25 00:46:37.940644,2223,23,72,1413
2025-12-25 00:46:41.630996,2154,23,72,1423
2025-12-25 00:46:46.949769,862,23,72,1425
2025-12-25 00:46:52.471305,671,23,72,1433
2025-12-25 00:46:56.833552,586,23,73,1437
2025-12-25 00:47:01.075971,496,23,73,1459
2025-12-25 00:47:04.976193,466,23,73,1447
2025-12-25 00:47:08.985837,645,23,73,1415
2025-12-25 00:47:12.757535,914,23,73,1450
2025-12-25 00:47:18.046966,981,23,73,1457
2025-12-25 00:47:22.774345,1138,23,73,1450
2025-12-25 00:47:26.971079,1379,23,73,1456
2025-12-25 00:47:31.020808,1431,23,73,1461
2025-12-25 00:47:35.801026,1531,23,73,1463
2025-12-25 00:47:40.425295,1584,23,72,1463
2025-12-25 00:47:45.405653,1617,23,72,1465
2025-12-25 00:47:50.559117,1616,23,72,1466
2025-12-25 00:47:55.478089,1563,23,72,1463
2025-12-25 00:48:00.235744,1510,23,72,1463
2025-12-25 00:48:05.055971,1495,23,72,1469
2025-12-25 00:48:09.876706,1462,23,72,1469
2025-12-25 00:48:15.157833,1381,23,72,1469
2025-12-25 00:48:20.342963,1359,23,72,1471
2025-12-25 00:48:25.693510,1372,23,72,1467
2025-12-25 00:48:30.387944,1376,23,72,1466
2025-12-25 00:48:34.879826,1340,23,72,1471
2025-12-25 00:48:40.501687,1340,23,72,1472
2025-12-25 00:48:44.913705,1344,23,72,1472
2025-12-25 00:48:49.137869,1325,23,72,1472
2025-12-25 00:48:54.015596,1299,23,72,1456
2025-12-25 00:48:58.430803,1263,23,72,1469
2025-12-25 00:49:02.840159,1236,23,72,1472
2025-12-25 00:49:07.291318,1227,23,72,1470
2025-12-25 00:49:11.539086,1201,23,72,1472
2025-12-25 00:49:15.865639,1189,23,72,1469
2025-12-25 00:49:19.574520,1185,23,72,1466
2025-12-25 00:49:23.622827,1177,23,72,1467
2025-12-25 00:49:27.591810,1169,23,72,1467
2025-12-25 00:49:31.812615,1168,23,72,1470
2025-12-25 00:49:36.219661,1163,23,72,1467
2025-12-25 00:49:41.400924,1067,23,72,1467
2025-12-25 00:49:46.686138,1136,23,72,1470
2025-12-25 00:49:51.329759,1131,23,72,1468
2025-12-25 00:49:55.414176,1119,23,72,1470
2025-12-25 00:50:01.044572,1110,23,72,1467
2025-12-25 00:50:05.930759,1099,23,72,1465
2025-12-25 00:50:10.726929,1088,23,72,1465
2025-12-25 00:50:16.535446,1075,23,72,1477
2025-12-25 00:50:21.839709,1072,23,72,1461
2025-12-25 00:50:26.306744,1067,23,72,1463
2025-12-25 00:50:30.209686,1062,23,72,1473
2025-12-25 00:50:34.096379,1059,23,72,1459
2025-12-25 00:50:38.210912,1055,23,72,1462
2025-12-25 00:50:42.280114,1051,23,72,1462
2025-12-25 00:50:47.130892,1044,23,72,1462
2025-12-25 00:50:51.954372,1039,23,72,1458
2025-12-25 00:50:56.089277,1033,23,72,1461
2025-12-25 00:51:00.297743,1031,23,72,1456
2025-12-25 00:51:04.428528,1031,23,72,1462
2025-12-25 00:51:08.704785,1021,23,72,1451
2025-12-25 00:51:12.850341,1014,23,72,1458
2025-12-25 00:51:17.320449,975,23,72,1456
2025-12-25 00:51:22.102641,1008,23,72,1456
2025-12-25 00:51:26.494988,1005,23,72,1456
2025-12-25 00:51:30.191338,999,23,72,1453
2025-12-25 00:51:34.484620,995,23,72,1456
2025-12-25 00:51:38.826964,991,23,72,1456
2025-12-25 00:51:43.288970,981,23,72,1456
2025-12-25 00:51:47.875540,975,23,72,1455
2025-12-25 00:51:52.077561,979,23,72,1452
2025-12-25 00:51:55.869522,975,23,72,1450
2025-12-25 00:52:00.705256,960,23,72,1452
2025-12-25 00:52:05.093948,967,23,72,1444
2025-12-25 00:52:09.363216,970,23,72,1446
2025-12-25 00:52:13.814955,961,23,72,1443
2025-12-25 00:52:17.493378,961,23,72,1440
2025-12-25 00:52:21.999944,959,23,72,1447
2025-12-25 00:52:25.755956,959,23,72,1441
2025-12-25 00:52:30.645733,955,23,72,1441
2025-12-25 00:52:35.463812,950,23,72,1437
2025-12-25 00:52:40.479785,949,23,72,1437
2025-12-25 00:52:45.502168,947,23,72,1437
2025-12-25 00:52:50.002618,945,23,72,1435
2025-12-25 00:52:54.471757,943,23,72,1431
2025-12-25 00:52:59.633245,941,23,72,1430
2025-12-25 00:53:04.397530,940,23,72,1430
2025-12-25 00:53:08.724371,933,23,72,1429
2025-12-25 00:53:13.000370,934,23,72,1426
2025-12-25 00:53:16.892158,932,23,72,1424
2025-12-25 00:53:20.984276,931,23,72,1424
2025-12-25 00:53:25.477271,929,23,72,1424
2025-12-25 00:53:29.843342,928,23,72,1423
2025-12-25 00:53:34.193206,923,23,72,1419
2025-12-25 00:53:38.418374,923,23,72,1421
2025-12-25 00:53:42.280263,927,23,72,1423
2025-12-25 00:53:46.229961,899,23,72,1417
2025-12-25 00:53:51.340692,917,23,72,1414
2025-12-25 00:53:56.030833,917,23,72,1418
2025-12-25 00:54:00.362485,914,23,72,1410
2025-12-25 00:54:04.812753,914,23,72,1409
2025-12-25 00:54:08.760834,914,23,72,1409
2025-12-25 00:54:12.830353,912,23,72,1408
2025-12-25 00:54:16.927013,905,23,72,1408
2025-12-25 00:54:21.489046,912,23,72,1410
2025-12-25 00:54:25.834816,908,23,72,1408
2025-12-25 00:54:29.591851,909,23,72,1403
2025-12-25 00:54:33.478688,906,23,72,1405
2025-12-25 00:54:38.397956,903,23,72,1404
2025-12-25 00:54:43.669546,905,23,72,1398
2025-12-25 00:54:48.086347,907,23,72,1469
2025-12-25 00:54:52.150796,906,23,72,1395
2025-12-25 00:54:56.230329,903,23,72,1396
2025-12-25 00:55:00.165883,903,23,71,1394
2025-12-25 00:55:04.459061,901,23,71,1394
2025-12-25 00:55:08.730918,901,23,71,1393
2025-12-25 00:55:16.728005,897,23,71,1389
2025-12-25 00:55:20.787082,897,23,71,1387
2025-12-25 00:55:24.542042,896,23,71,1387
2025-12-25 00:55:28.587633,895,23,71,1385
2025-12-25 00:55:32.298156,896,23,71,1399
2025-12-25 00:55:36.561788,895,23,71,1380
2025-12-25 00:55:40.873267,891,23,71,1381
2025-12-25 00:55:44.643652,892,23,71,1379
2025-12-25 00:55:49.307564,890,23,71,1373
2025-12-25 00:55:54.090941,887,23,71,1372
2025-12-25 00:55:59.490967,897,23,71,1367
2025-12-25 00:56:04.468723,889,23,71,1366
2025-12-25 00:56:09.009729,885,23,71,1371
2025-12-25 00:56:14.154783,887,23,71,1362
2025-12-25 00:56:19.130590,886,23,71,1360
2025-12-25 00:56:23.886587,880,23,71,1360
2025-12-25 00:56:28.691714,881,23,71,1360
2025-12-25 00:56:32.952188,880,23,71,1357
2025-12-25 00:56:37.245673,882,23,71,1355
2025-12-25 00:56:41.315123,880,23,71,1344
2025-12-25 00:56:45.403148,880,23,71,1350
2025-12-25 00:56:49.493572,880,23,71,1279
2025-12-25 00:56:53.792168,880,23,71,1352
2025-12-25 00:56:58.130391,881,23,71,1346
2025-12-25 00:57:02.685358,879,23,71,1344
2025-12-25 00:57:07.055172,878,23,71,1340
2025-12-25 00:57:11.475929,879,23,71,1340
2025-12-25 00:57:15.708852,877,23,71,1349
2025-12-25 00:57:19.654470,876,23,71,1339
2025-12-25 00:57:23.670255,870,23,71,1329
2025-12-25 00:57:27.562916,875,23,71,1338
2025-12-25 00:57:32.211388,874,23,71,1330
2025-12-25 00:57:36.910018,874,23,71,1314
2025-12-25 00:57:41.071595,873,23,71,1385
2025-12-25 00:57:44.968167,871,23,71,1327
2025-12-25 00:57:49.275040,874,23,71,1328
2025-12-25 00:57:53.404519,881,23,71,1325
2025-12-25 00:57:57.903902,871,23,71,1328
2025-12-25 00:58:02.208915,870,23,71,1323
2025-12-25 00:58:06.287657,871,23,71,1321
2025-12-25 00:58:10.364347,871,23,71,1321
2025-12-25 00:58:14.831647,871,23,71,1315
2025-12-25 00:58:18.761942,861,23,71,1312
2025-12-25 00:58:23.883422,867,23,71,1373
2025-12-25 00:58:29.190437,866,23,71,1320
2025-12-25 00:58:34.415408,866,23,71,1311
2025-12-25 00:58:39.247313,862,23,71,1333
2025-12-25 00:58:43.352775,863,23,71,1303
2025-12-25 00:58:47.279278,865,23,71,1297
2025-12-25 00:58:52.332180,864,23,71,1297
2025-12-25 00:58:57.069417,863,23,71,1299
2025-12-25 00:59:00.943724,863,23,71,1297
2025-12-25 00:59:04.903431,863,23,71,1296
2025-12-25 00:59:08.973989,863,23,71,1311
2025-12-25 00:59:13.797075,861,23,71,1295
2025-12-25 00:59:18.151877,859,23,71,1294
2025-12-25 00:59:22.457916,861,23,71,1290
2025-12-25 00:59:26.761394,854,23,71,1291
2025-12-25 00:59:30.441677,859,23,71,1293
2025-12-25 00:59:34.538845,861,23,71,1283
2025-12-25 00:59:38.850802,858,23,71,1283
2025-12-25 00:59:42.930278,858,23,71,1284
2025-12-25 00:59:46.752249,858,23,71,1283
2025-12-25 00:59:50.559101,855,23,71,1279
2025-12-25 00:59:54.812951,857,23,71,1280
2025-12-25 00:59:58.755984,855,23,71,1319
2025-12-25 01:00:02.652644,857,23,71,1277
2025-12-25 01:00:06.485579,853,23,71,1275
2025-12-25 01:00:11.284649,850,23,71,1274
2025-12-25 01:00:16.028284,856,23,71,1267
2025-12-25 01:00:21.010648,854,23,71,1267
2025-12-25 01:00:25.901829,850,23,71,1269
2025-12-25 01:00:30.508520,853,23,71,1265
2025-12-25 01:00:34.777022,854,23,71,1264
2025-12-25 01:00:38.847329,853,23,71,1264
2025-12-25 01:00:44.007154,849,23,71,1262
2025-12-25 01:00:48.808847,850,23,71,1291
2025-12-25 01:00:53.176433,849,23,71,1246
2025-12-25 01:00:57.093905,848,23,71,1218
2025-12-25 01:01:01.397803,849,23,71,1249
2025-12-25 01:01:13.051270,864,23,71,1247
2025-12-25 01:01:17.173100,849,23,71,1247
2025-12-25 01:01:21.053157,849,23,71,1243
2025-12-25 01:01:25.380265,848,23,71,1242
2025-12-25 01:01:29.634563,848,23,71,1239
2025-12-25 01:01:34.409143,847,23,71,1239
2025-12-25 01:01:39.471271,848,23,71,1233
2025-12-25 01:01:43.397182,847,23,71,1238
2025-12-25 01:01:47.716324,807,23,71,1233
2025-12-25 01:01:52.618107,846,23,71,1232
2025-12-25 01:01:57.367280,843,23,71,1232
2025-12-25 01:02:01.846196,847,23,71,1230
2025-12-25 01:02:06.088041,845,23,71,1230
2025-12-25 01:02:10.637288,837,23,71,1229
2025-12-25 01:02:14.944951,848,23,71,1227
2025-12-25 01:02:19.401510,846,23,71,1226
2025-12-25 01:02:24.341257,816,23,71,1223
2025-12-25 01:02:28.425044,843,23,71,1220
2025-12-25 01:02:32.661750,843,23,71,1219
2025-12-25 01:02:36.821184,847,23,71,1218
2025-12-25 01:02:40.730299,845,23,71,1220
2025-12-25 01:02:45.408815,845,23,71,1216
2025-12-25 01:02:50.532288,845,23,71,1210
2025-12-25 01:02:55.731517,843,23,71,1216
2025-12-25 01:03:01.178196,843,23,71,1213
2025-12-25 01:03:06.887169,842,23,71,1215
2025-12-25 01:03:11.447222,842,23,71,1206
2025-12-25 01:03:15.519223,842,23,71,1206
2025-12-25 01:03:19.867334,848,23,71,1207
2025-12-25 01:03:24.114764,839,23,71,1207
2025-12-25 01:03:28.229790,839,23,71,1215
2025-12-25 01:03:32.308503,842,23,71,1202
2025-12-25 01:03:36.529977,842,23,71,1201
2025-12-25 01:03:40.519375,839,23,71,1200
2025-12-25 01:03:44.942718,833,23,71,1200
2025-12-25 01:03:49.751033,839,23,71,1200
2025-12-25 01:03:53.851939,841,23,71,1200
2025-12-25 01:03:57.499247,839,23,71,1200
2025-12-25 01:04:02.214689,839,23,71,1199
2025-12-25 01:04:06.136187,838,23,71,1200
2025-12-25 01:04:10.219506,838,23,71,1197
2025-12-25 01:04:14.288000,839,23,71,1200
2025-12-25 01:04:18.203706,838,23,71,1189
2025-12-25 01:04:22.736820,835,23,71,1191
2025-12-25 01:04:27.629400,840,23,71,1194
2025-12-25 01:04:32.179325,835,23,71,1186
2025-12-25 01:04:36.448818,836,23,71,1185
2025-12-25 01:04:40.163523,833,23,71,1181
2025-12-25 01:04:44.212033,837,23,71,1185
2025-12-25 01:04:48.135337,834,23,71,1183
2025-12-25 01:04:53.386587,835,23,71,1183
2025-12-25 01:04:58.835319,833,23,71,1182
2025-12-25 01:05:03.431017,834,23,71,1171
2025-12-25 01:05:08.190907,833,23,71,1179
2025-12-25 01:05:13.036820,733,23,71,1175
2025-12-25 01:05:17.858885,839,23,71,1179
2025-12-25 01:05:22.674282,832,23,71,1176
2025-12-25 01:05:28.026319,833,23,71,1172
2025-12-25 01:05:32.524522,833,23,71,1173
2025-12-25 01:05:36.462692,832,23,71,1171
2025-12-25 01:05:40.943432,832,23,71,1170
2025-12-25 01:05:45.499551,832,23,71,1169
2025-12-25 01:05:49.725922,834,23,71,1205
2025-12-25 01:05:54.225537,834,23,71,1168
2025-12-25 01:05:58.437687,832,23,71,1168
2025-12-25 01:06:02.956666,832,23,71,1168
2025-12-25 01:06:08.223985,832,23,71,1167
2025-12-25 01:06:12.996711,831,23,71,1167
2025-12-25 01:06:17.693413,831,23,71,1163
2025-12-25 01:06:23.095862,832,23,71,1165
2025-12-25 01:06:28.405510,832,23,71,1165
2025-12-25 01:06:33.116253,831,23,71,1119
2025-12-25 01:06:37.908134,825,23,71,1165
2025-12-25 01:06:43.197003,832,23,71,1126
2025-12-25 01:06:47.398491,832,23,71,1057
2025-12-25 01:06:52.672033,822,23,71,1098
2025-12-25 01:06:56.695929,829,23,71,1075
2025-12-25 01:07:00.852561,832,23,71,1072
2025-12-25 01:07:04.888345,831,23,71,1067
2025-12-25 01:07:08.993529,823,23,71,1075
2025-12-25 01:07:13.998848,831,23,71,1067
2025-12-25 01:07:19.225840,827,23,71,1077
2025-12-25 01:07:24.486954,827,23,71,1064
2025-12-25 01:07:29.264741,830,23,71,1066
2025-12-25 01:07:34.096964,830,23,71,1073
2025-12-25 01:07:38.864998,829,23,71,1054
2025-12-25 01:07:43.666064,829,23,71,1045
2025-12-25 01:07:48.482420,827,23,71,1035
2025-12-25 01:07:53.235970,823,23,71,1037
2025-12-25 01:07:57.441018,828,23,71,1023
2025-12-25 01:08:01.474626,849,23,71,1015
2025-12-25 01:08:05.603052,827,23,71,1033
2025-12-25 01:08:09.813589,884,23,71,1022
2025-12-25 01:08:13.893531,827,23,71,1031
2025-12-25 01:08:18.723926,827,23,71,1063
2025-12-25 01:08:24.027524,826,23,71,1046
2025-12-25 01:08:29.197146,825,23,71,1041
2025-12-25 01:08:33.588656,826,23,71,1040
2025-12-25 01:08:37.459892,826,23,71,1039
2025-12-25 01:08:41.382705,823,23,71,1043
2025-12-25 01:08:46.675964,823,23,71,1040
2025-12-25 01:08:51.501145,823,23,71,1038
2025-12-25 01:08:55.508404,825,23,71,1079
2025-12-25 01:08:59.445902,825,23,71,1062
2025-12-25 01:09:03.270126,827,23,71,1060
2025-12-25 01:09:07.156671,823,23,71,1050
2025-12-25 01:09:11.261222,822,23,71,1056
2025-12-25 01:09:15.831301,821,23,71,1057
2025-12-25 01:09:20.133163,821,23,71,1059
2025-12-25 01:09:24.470084,823,23,71,1057
2025-12-25 01:09:29.316194,822,23,71,1067
2025-12-25 01:09:34.057160,826,23,71,1072
2025-12-25 01:09:38.077958,821,23,71,1072
2025-12-25 01:09:42.191311,817,23,71,1073
2025-12-25 01:09:46.081925,822,23,71,996
2025-12-25 01:09:49.987955,822,23,71,1077
2025-12-25 01:09:54.099562,821,23,71,1072
2025-12-25 01:09:58.922040,841,23,71,1069
2025-12-25 01:10:03.824049,823,23,71,1067
2025-12-25 01:10:08.468032,818,23,71,1063
2025-12-25 01:10:12.893331,819,23,71,1057
2025-12-25 01:10:16.984616,822,23,71,1055
2025-12-25 01:10:20.914750,819,23,71,1047
2025-12-25 01:10:25.443226,823,23,71,1050
2025-12-25 01:10:30.287256,821,23,71,1047
2025-12-25 01:10:34.811271,816,23,71,1052
2025-12-25 01:10:38.972144,821,23,71,1065
2025-12-25 01:10:43.201788,821,23,71,1065
2025-12-25 01:10:47.376564,821,23,71,1067
2025-12-25 01:10:51.616911,821,23,71,1062
2025-12-25 01:10:56.658849,823,23,71,1060
2025-12-25 01:11:01.443243,820,23,71,1057
2025-12-25 01:11:05.445863,823,23,71,1047
2025-12-25 01:11:09.242711,821,23,71,1043
2025-12-25 01:11:13.128459,822,23,71,1051
2025-12-25 01:11:17.260427,819,23,71,1057
2025-12-25 01:11:21.538300,820,23,71,1054
2025-12-25 01:11:25.396435,821,23,71,1054
2025-12-25 01:11:29.900840,821,23,71,1056
2025-12-25 01:11:34.435535,821,23,71,1051
2025-12-25 01:11:39.316088,819,23,71,1055
2025-12-25 01:11:44.489731,821,23,71,1044
2025-12-25 01:11:49.645220,820,23,71,1054
2025-12-25 01:11:54.340711,821,23,71,1088
2025-12-25 01:11:59.391054,818,23,71,1050
2025-12-25 01:12:04.048721,819,23,71,1054
2025-12-25 01:12:08.606335,818,23,71,1057
2025-12-25 01:12:13.770399,820,23,71,1055
2025-12-25 01:12:19.553259,819,23,71,1046
2025-12-25 01:12:24.399681,818,23,71,1043
2025-12-25 01:12:28.672645,819,23,71,1040
2025-12-25 01:12:32.791949,817,23,71,1045
2025-12-25 01:12:36.458772,818,23,71,1042
2025-12-25 01:12:40.557854,819,23,71,1043
2025-12-25 01:12:44.485487,818,23,71,1045
2025-12-25 01:12:48.872011,819,23,71,1042
2025-12-25 01:12:53.356301,820,23,71,1040
2025-12-25 01:12:57.554675,818,23,71,1040
2025-12-25 01:13:01.669043,819,23,71,1038
2025-12-25 01:13:05.585416,818,23,71,1040
2025-12-25 01:13:09.459456,820,23,71,1040
2025-12-25 01:13:13.553526,816,23,71,1038
2025-12-25 01:13:17.213486,816,23,71,1035
2025-12-25 01:13:21.550877,816,23,71,1035
2025-12-25 01:13:25.648020,817,23,71,1039
2025-12-25 01:13:30.397368,816,23,71,1038
2025-12-25 01:13:34.842318,817,23,71,1040
2025-12-25 01:13:39.175347,818,23,71,1039
2025-12-25 01:13:43.591003,821,23,71,1035
2025-12-25 01:13:47.983733,825,23,71,1035
2025-12-25 01:13:52.283624,817,23,71,1035
2025-12-25 01:13:56.522785,816,23,71,1023
2025-12-25 01:14:02.181975,816,23,71,1023
2025-12-25 01:14:06.580227,816,23,71,1018
2025-12-25 01:14:10.667829,816,23,71,1014
